Patch1_Us,Patch1_Ls,Patch2_Us,Patch2_Rs,Patch3_Us,Distance,Alpha,Lambda,Beta,Var,Total_prop_Ls
50,2,50,2,50,5,0.01,0.0075,2.5,0.24735,0.55645
50,2,50,2,50,5,0.01,0.0075,2.6,0.25085,0.55402
50,2,50,2,50,5,0.01,0.0075,2.7,0.2536,0.55213
50,2,50,2,50,5,0.01,0.0075,2.8,0.25578,0.55064
50,2,50,2,50,5,0.01,0.0075,2.9,0.25754,0.54945
50,2,50,2,50,5,0.01,0.0075,3,0.25897,0.54847
50,2,50,2,50,5,0.01,0.0075,3.1,0.26013,0.54767
50,2,50,2,50,5,0.01,0.0075,3.2,0.26109,0.54701
50,2,50,2,50,5,0.01,0.0075,3.3,0.26189,0.54645
50,2,50,2,50,5,0.01,0.0075,3.4,0.26255,0.54599
50,2,50,2,50,5,0.01,0.0075,3.5,0.2631,0.5456
50,2,50,2,50,5,0.01,0.0075,3.6,0.26356,0.54527
50,2,50,2,50,5,0.01,0.0075,3.7,0.26394,0.545
50,2,50,2,50,5,0.01,0.0075,3.8,0.26427,0.54476
50,2,50,2,50,5,0.01,0.0075,3.9,0.26454,0.54456
50,2,50,2,50,5,0.01,0.0075,4,0.26477,0.54439
50,2,50,2,50,5,0.01,0.0075,4.1,0.26496,0.54424
50,2,50,2,50,5,0.01,0.0075,4.2,0.26513,0.54412
50,2,50,2,50,5,0.01,0.0075,4.3,0.26527,0.54401
50,2,50,2,50,5,0.01,0.0075,4.4,0.26539,0.54392
50,2,50,2,50,5,0.01,0.0075,4.5,0.26549,0.54384
50,2,50,2,50,5,0.01,0.0075,4.6,0.26557,0.54378
50,2,50,2,50,5,0.01,0.0075,4.7,0.26565,0.54372
50,2,50,2,50,5,0.01,0.0075,4.8,0.26571,0.54367
50,2,50,2,50,5,0.01,0.0075,4.9,0.26576,0.54363
50,2,50,2,50,5,0.01,0.0075,5,0.26581,0.54359
50,2,50,2,50,5,0.01,0.008,1,1.87E-25,0.51202
50,2,50,2,50,5,0.01,0.008,1.1,9.90E-25,1
50,2,50,2,50,5,0.01,0.008,1.2,7.52E-31,1
50,2,50,2,50,5,0.01,0.008,1.3,1.60E-31,1
50,2,50,2,50,5,0.01,0.008,1.4,9.86E-32,1
50,2,50,2,50,5,0.01,0.008,1.5,9.86E-32,1
50,2,50,2,50,5,0.01,0.008,1.6,2.47E-31,1
50,2,50,2,50,5,0.01,0.008,1.7,3.94E-31,1
50,2,50,2,50,5,0.01,0.008,1.8,3.94E-31,1
50,2,50,2,50,5,0.01,0.008,1.9,9.86E-32,1
50,2,50,2,50,5,0.01,0.008,2,4.93E-32,1
50,2,50,2,50,5,0.01,0.008,2.1,3.56E-29,1
50,2,50,2,50,5,0.01,0.008,2.2,0.20923,0.5828
50,2,50,2,50,5,0.01,0.008,2.3,0.22164,0.57198
50,2,50,2,50,5,0.01,0.008,2.4,0.22934,0.56577
50,2,50,2,50,5,0.01,0.008,2.5,0.23483,0.56156
50,2,50,2,50,5,0.01,0.008,2.6,0.23896,0.55848
50,2,50,2,50,5,0.01,0.008,2.7,0.24216,0.55614
50,2,50,2,50,5,0.01,0.008,2.8,0.2447,0.55431
50,2,50,2,50,5,0.01,0.008,2.9,0.24673,0.55285
50,2,50,2,50,5,0.01,0.008,3,0.24838,0.55166
50,2,50,2,50,5,0.01,0.008,3.1,0.24973,0.55069
50,2,50,2,50,5,0.01,0.008,3.2,0.25084,0.54989
50,2,50,2,50,5,0.01,0.008,3.3,0.25176,0.54922
50,2,50,2,50,5,0.01,0.008,3.4,0.25253,0.54866
50,2,50,2,50,5,0.01,0.008,3.5,0.25316,0.54819
50,2,50,2,50,5,0.01,0.008,3.6,0.2537,0.54779
50,2,50,2,50,5,0.01,0.008,3.7,0.25415,0.54745
50,2,50,2,50,5,0.01,0.008,3.8,0.25453,0.54717
50,2,50,2,50,5,0.01,0.008,3.9,0.25485,0.54692
50,2,50,2,50,5,0.01,0.008,4,0.25513,0.54671
50,2,50,2,50,5,0.01,0.008,4.1,0.25536,0.54653
50,2,50,2,50,5,0.01,0.008,4.2,0.25555,0.54638
50,2,50,2,50,5,0.01,0.008,4.3,0.25572,0.54625
50,2,50,2,50,5,0.01,0.008,4.4,0.25586,0.54613
50,2,50,2,50,5,0.01,0.008,4.5,0.25599,0.54604
50,2,50,2,50,5,0.01,0.008,4.6,0.25609,0.54595
50,2,50,2,50,5,0.01,0.008,4.7,0.25618,0.54588
50,2,50,2,50,5,0.01,0.008,4.8,0.25626,0.54582
50,2,50,2,50,5,0.01,0.008,4.9,0.25632,0.54576
50,2,50,2,50,5,0.01,0.008,5,0.25638,0.54572
50,2,50,2,50,5,0.01,0.0085,1,2.05E-25,0.51063
50,2,50,2,50,5,0.01,0.0085,1.1,3.27E-25,1
50,2,50,2,50,5,0.01,0.0085,1.2,1.23E-30,1
50,2,50,2,50,5,0.01,0.0085,1.3,2.47E-31,1
50,2,50,2,50,5,0.01,0.0085,1.4,0,1
50,2,50,2,50,5,0.01,0.0085,1.5,4.93E-32,1
50,2,50,2,50,5,0.01,0.0085,1.6,2.47E-31,1
50,2,50,2,50,5,0.01,0.0085,1.7,0,1
50,2,50,2,50,5,0.01,0.0085,1.8,2.47E-31,1
50,2,50,2,50,5,0.01,0.0085,1.9,4.93E-32,1
50,2,50,2,50,5,0.01,0.0085,2,6.16E-32,1
50,2,50,2,50,5,0.01,0.0085,2.1,0,1
50,2,50,2,50,5,0.01,0.0085,2.2,7.25E-28,1
50,2,50,2,50,5,0.01,0.0085,2.3,0.20463,0.58277
50,2,50,2,50,5,0.01,0.0085,2.4,0.21534,0.57315
50,2,50,2,50,5,0.01,0.0085,2.5,0.22221,0.5674
50,2,50,2,50,5,0.01,0.0085,2.6,0.22717,0.56342
50,2,50,2,50,5,0.01,0.0085,2.7,0.23094,0.56047
50,2,50,2,50,5,0.01,0.0085,2.8,0.23389,0.5582
50,2,50,2,50,5,0.01,0.0085,2.9,0.23624,0.55642
50,2,50,2,50,5,0.01,0.0085,3,0.23814,0.55498
50,2,50,2,50,5,0.01,0.0085,3.1,0.23969,0.55381
50,2,50,2,50,5,0.01,0.0085,3.2,0.24097,0.55284
50,2,50,2,50,5,0.01,0.0085,3.3,0.24203,0.55204
50,2,50,2,50,5,0.01,0.0085,3.4,0.24291,0.55136
50,2,50,2,50,5,0.01,0.0085,3.5,0.24365,0.5508
50,2,50,2,50,5,0.01,0.0085,3.6,0.24427,0.55032
50,2,50,2,50,5,0.01,0.0085,3.7,0.24479,0.54991
50,2,50,2,50,5,0.01,0.0085,3.8,0.24523,0.54956
50,2,50,2,50,5,0.01,0.0085,3.9,0.24561,0.54927
50,2,50,2,50,5,0.01,0.0085,4,0.24593,0.54901
50,2,50,2,50,5,0.01,0.0085,4.1,0.2462,0.54879
50,2,50,2,50,5,0.01,0.0085,4.2,0.24643,0.54861
50,2,50,2,50,5,0.01,0.0085,4.3,0.24663,0.54845
50,2,50,2,50,5,0.01,0.0085,4.4,0.2468,0.54831
50,2,50,2,50,5,0.01,0.0085,4.5,0.24695,0.54819
50,2,50,2,50,5,0.01,0.0085,4.6,0.24707,0.54808
50,2,50,2,50,5,0.01,0.0085,4.7,0.24718,0.54799
50,2,50,2,50,5,0.01,0.0085,4.8,0.24727,0.54791
50,2,50,2,50,5,0.01,0.0085,4.9,0.24735,0.54785
50,2,50,2,50,5,0.01,0.0085,5,0.24742,0.54779
50,2,50,2,50,5,0.01,0.009,1,4.54E-25,0.50941
50,2,50,2,50,5,0.01,0.009,1.1,1.58E-26,1
50,2,50,2,50,5,0.01,0.009,1.2,2.22E-29,1
50,2,50,2,50,5,0.01,0.009,1.3,4.93E-32,1
50,2,50,2,50,5,0.01,0.009,1.4,0,1
50,2,50,2,50,5,0.01,0.009,1.5,2.47E-31,1
50,2,50,2,50,5,0.01,0.009,1.6,9.86E-32,1
50,2,50,2,50,5,0.01,0.009,1.7,0,1
50,2,50,2,50,5,0.01,0.009,1.8,0,1
50,2,50,2,50,5,0.01,0.009,1.9,0,1
50,2,50,2,50,5,0.01,0.009,2,4.93E-32,1
50,2,50,2,50,5,0.01,0.009,2.1,0,1
50,2,50,2,50,5,0.01,0.009,2.2,0,1
50,2,50,2,50,5,0.01,0.009,2.3,1.87E-26,1
50,2,50,2,50,5,0.01,0.009,2.4,0.19965,0.58319
50,2,50,2,50,5,0.01,0.009,2.5,0.20909,0.57444
50,2,50,2,50,5,0.01,0.009,2.6,0.21528,0.56905
50,2,50,2,50,5,0.01,0.009,2.7,0.2198,0.56525
50,2,50,2,50,5,0.01,0.009,2.8,0.22327,0.56241
50,2,50,2,50,5,0.01,0.009,2.9,0.226,0.56021
50,2,50,2,50,5,0.01,0.009,3,0.22819,0.55846
50,2,50,2,50,5,0.01,0.009,3.1,0.22997,0.55705
50,2,50,2,50,5,0.01,0.009,3.2,0.23144,0.55588
50,2,50,2,50,5,0.01,0.009,3.3,0.23265,0.55492
50,2,50,2,50,5,0.01,0.009,3.4,0.23367,0.55411
50,2,50,2,50,5,0.01,0.009,3.5,0.23451,0.55344
50,2,50,2,50,5,0.01,0.009,3.6,0.23523,0.55286
50,2,50,2,50,5,0.01,0.009,3.7,0.23583,0.55238
50,2,50,2,50,5,0.01,0.009,3.8,0.23634,0.55196
50,2,50,2,50,5,0.01,0.009,3.9,0.23677,0.5516
50,2,50,2,50,5,0.01,0.009,4,0.23714,0.5513
50,2,50,2,50,5,0.01,0.009,4.1,0.23746,0.55104
50,2,50,2,50,5,0.01,0.009,4.2,0.23773,0.55081
50,2,50,2,50,5,0.01,0.009,4.3,0.23796,0.55061
50,2,50,2,50,5,0.01,0.009,4.4,0.23816,0.55044
50,2,50,2,50,5,0.01,0.009,4.5,0.23833,0.5503
50,2,50,2,50,5,0.01,0.009,4.6,0.23848,0.55017
50,2,50,2,50,5,0.01,0.009,4.7,0.23861,0.55006
50,2,50,2,50,5,0.01,0.009,4.8,0.23872,0.54997
50,2,50,2,50,5,0.01,0.009,4.9,0.23881,0.54988
50,2,50,2,50,5,0.01,0.009,5,0.23889,0.54981
50,2,50,2,50,5,0.01,0.0095,1,1.58E-25,0.50834
50,2,50,2,50,5,0.01,0.0095,1.1,8.34E-25,1
50,2,50,2,50,5,0.01,0.0095,1.2,7.99E-30,1
50,2,50,2,50,5,0.01,0.0095,1.3,4.93E-32,1
50,2,50,2,50,5,0.01,0.0095,1.4,4.93E-32,1
50,2,50,2,50,5,0.01,0.0095,1.5,0,1
50,2,50,2,50,5,0.01,0.0095,1.6,9.86E-32,1
50,2,50,2,50,5,0.01,0.0095,1.7,4.93E-32,1
50,2,50,2,50,5,0.01,0.0095,1.8,0,1
50,2,50,2,50,5,0.01,0.0095,1.9,9.86E-32,1
50,2,50,2,50,5,0.01,0.0095,2,4.93E-32,1
50,2,50,2,50,5,0.01,0.0095,2.1,0,1
50,2,50,2,50,5,0.01,0.0095,2.2,2.47E-31,1
50,2,50,2,50,5,0.01,0.0095,2.3,5.55E-30,1
50,2,50,2,50,5,0.01,0.0095,2.4,1.32E-24,1
50,2,50,2,50,5,0.01,0.0095,2.5,0.19447,0.58393
50,2,50,2,50,5,0.01,0.0095,2.6,0.20293,0.57582
50,2,50,2,50,5,0.01,0.0095,2.7,0.20856,0.57071
50,2,50,2,50,5,0.01,0.0095,2.8,0.21272,0.56707
50,2,50,2,50,5,0.01,0.0095,2.9,0.21592,0.56432
50,2,50,2,50,5,0.01,0.0095,3,0.21847,0.56217
50,2,50,2,50,5,0.01,0.0095,3.1,0.22052,0.56045
50,2,50,2,50,5,0.01,0.0095,3.2,0.2222,0.55905
50,2,50,2,50,5,0.01,0.0095,3.3,0.22359,0.5579
50,2,50,2,50,5,0.01,0.0095,3.4,0.22475,0.55694
50,2,50,2,50,5,0.01,0.0095,3.5,0.22572,0.55613
50,2,50,2,50,5,0.01,0.0095,3.6,0.22653,0.55545
50,2,50,2,50,5,0.01,0.0095,3.7,0.22722,0.55487
50,2,50,2,50,5,0.01,0.0095,3.8,0.22781,0.55437
50,2,50,2,50,5,0.01,0.0095,3.9,0.22831,0.55395
50,2,50,2,50,5,0.01,0.0095,4,0.22873,0.55358
50,2,50,2,50,5,0.01,0.0095,4.1,0.2291,0.55327
50,2,50,2,50,5,0.01,0.0095,4.2,0.22941,0.553
50,2,50,2,50,5,0.01,0.0095,4.3,0.22968,0.55276
50,2,50,2,50,5,0.01,0.0095,4.4,0.22991,0.55256
50,2,50,2,50,5,0.01,0.0095,4.5,0.23011,0.55238
50,2,50,2,50,5,0.01,0.0095,4.6,0.23029,0.55223
50,2,50,2,50,5,0.01,0.0095,4.7,0.23044,0.55209
50,2,50,2,50,5,0.01,0.0095,4.8,0.23057,0.55198
50,2,50,2,50,5,0.01,0.0095,4.9,0.23068,0.55188
50,2,50,2,50,5,0.01,0.0095,5,0.23078,0.55179
50,2,50,2,50,5,0.01,0.01,1,1.78E-26,0.5074
50,2,50,2,50,5,0.01,0.01,1.1,1.77E-24,1
50,2,50,2,50,5,0.01,0.01,1.2,2.47E-31,1
50,2,50,2,50,5,0.01,0.01,1.3,0,1
50,2,50,2,50,5,0.01,0.01,1.4,0,1
50,2,50,2,50,5,0.01,0.01,1.5,0,1
50,2,50,2,50,5,0.01,0.01,1.6,0,1
50,2,50,2,50,5,0.01,0.01,1.7,0,1
50,2,50,2,50,5,0.01,0.01,1.8,4.93E-32,1
50,2,50,2,50,5,0.01,0.01,1.9,4.93E-32,1
50,2,50,2,50,5,0.01,0.01,2,1.23E-32,1
50,2,50,2,50,5,0.01,0.01,2.1,9.86E-32,1
50,2,50,2,50,5,0.01,0.01,2.2,0,1
50,2,50,2,50,5,0.01,0.01,2.3,2.47E-31,1
50,2,50,2,50,5,0.01,0.01,2.4,1.79E-30,1
50,2,50,2,50,5,0.01,0.01,2.5,3.86E-15,0.99999
50,2,50,2,50,5,0.01,0.01,2.6,0.18919,0.5849
50,2,50,2,50,5,0.01,0.01,2.7,0.19688,0.57727
50,2,50,2,50,5,0.01,0.01,2.8,0.20206,0.57238
50,2,50,2,50,5,0.01,0.01,2.9,0.20591,0.56886
50,2,50,2,50,5,0.01,0.01,3,0.20889,0.56619
50,2,50,2,50,5,0.01,0.01,3.1,0.21128,0.56408
50,2,50,2,50,5,0.01,0.01,3.2,0.21321,0.56239
50,2,50,2,50,5,0.01,0.01,3.3,0.2148,0.561
50,2,50,2,50,5,0.01,0.01,3.4,0.21612,0.55986
50,2,50,2,50,5,0.01,0.01,3.5,0.21723,0.55889
50,2,50,2,50,5,0.01,0.01,3.6,0.21816,0.55808
50,2,50,2,50,5,0.01,0.01,3.7,0.21894,0.5574
50,2,50,2,50,5,0.01,0.01,3.8,0.21961,0.55681
50,2,50,2,50,5,0.01,0.01,3.9,0.22018,0.55631
50,2,50,2,50,5,0.01,0.01,4,0.22067,0.55587
50,2,50,2,50,5,0.01,0.01,4.1,0.22109,0.5555
50,2,50,2,50,5,0.01,0.01,4.2,0.22145,0.55518
50,2,50,2,50,5,0.01,0.01,4.3,0.22176,0.5549
50,2,50,2,50,5,0.01,0.01,4.4,0.22203,0.55466
50,2,50,2,50,5,0.01,0.01,4.5,0.22226,0.55444
50,2,50,2,50,5,0.01,0.01,4.6,0.22246,0.55426
50,2,50,2,50,5,0.01,0.01,4.7,0.22263,0.5541
50,2,50,2,50,5,0.01,0.01,4.8,0.22279,0.55396
50,2,50,2,50,5,0.01,0.01,4.9,0.22292,0.55384
50,2,50,2,50,5,0.01,0.01,5,0.22303,0.55373
45,2,55,2,50,1,0.01,0.0005,1,5.86E-06,0.43603
45,2,55,2,50,1,0.01,0.0005,1.1,9.19E-16,2.66E-08
45,2,55,2,50,1,0.01,0.0005,1.2,0.23032,0.3352
45,2,55,2,50,1,0.01,0.0005,1.3,0.3693,0.41573
45,2,55,2,50,1,0.01,0.0005,1.4,0.3964,0.42637
45,2,55,2,50,1,0.01,0.0005,1.5,0.40935,0.43102
45,2,55,2,50,1,0.01,0.0005,1.6,0.41665,0.43356
45,2,55,2,50,1,0.01,0.0005,1.7,0.42112,0.4351
45,2,55,2,50,1,0.01,0.0005,1.8,0.42401,0.43611
45,2,55,2,50,1,0.01,0.0005,1.9,0.42595,0.4368
45,2,55,2,50,1,0.01,0.0005,2,0.42729,0.43728
45,2,55,2,50,1,0.01,0.0005,2.1,0.42822,0.43763
45,2,55,2,50,1,0.01,0.0005,2.2,0.42888,0.43788
45,2,55,2,50,1,0.01,0.0005,2.3,0.42936,0.43806
45,2,55,2,50,1,0.01,0.0005,2.4,0.4297,0.43819
45,2,55,2,50,1,0.01,0.0005,2.5,0.42995,0.4383
45,2,55,2,50,1,0.01,0.0005,2.6,0.43013,0.43837
45,2,55,2,50,1,0.01,0.0005,2.7,0.43027,0.43843
45,2,55,2,50,1,0.01,0.0005,2.8,0.43036,0.43847
45,2,55,2,50,1,0.01,0.0005,2.9,0.43044,0.4385
45,2,55,2,50,1,0.01,0.0005,3,0.43049,0.43853
45,2,55,2,50,1,0.01,0.0005,3.1,0.43053,0.43854
45,2,55,2,50,1,0.01,0.0005,3.2,0.43056,0.43856
45,2,55,2,50,1,0.01,0.0005,3.3,0.43058,0.43857
45,2,55,2,50,1,0.01,0.0005,3.4,0.4306,0.43857
45,2,55,2,50,1,0.01,0.0005,3.5,0.43061,0.43858
45,2,55,2,50,1,0.01,0.0005,3.6,0.43062,0.43858
45,2,55,2,50,1,0.01,0.0005,3.7,0.43063,0.43859
45,2,55,2,50,1,0.01,0.0005,3.8,0.43063,0.43859
45,2,55,2,50,1,0.01,0.0005,3.9,0.43064,0.43859
45,2,55,2,50,1,0.01,0.0005,4,0.43064,0.43859
45,2,55,2,50,1,0.01,0.0005,4.1,0.43064,0.43859
45,2,55,2,50,1,0.01,0.0005,4.2,0.43064,0.4386
45,2,55,2,50,1,0.01,0.0005,4.3,0.43064,0.4386
45,2,55,2,50,1,0.01,0.0005,4.4,0.43065,0.4386
45,2,55,2,50,1,0.01,0.0005,4.5,0.43065,0.4386
45,2,55,2,50,1,0.01,0.0005,4.6,0.43065,0.4386
45,2,55,2,50,1,0.01,0.0005,4.7,0.43065,0.4386
45,2,55,2,50,1,0.01,0.0005,4.8,0.43065,0.4386
45,2,55,2,50,1,0.01,0.0005,4.9,0.43065,0.4386
45,2,55,2,50,1,0.01,0.0005,5,0.43065,0.4386
45,2,55,2,50,1,0.01,0.001,1,3.19E-11,0.43065
45,2,55,2,50,1,0.01,0.001,1.1,3.78E-23,-9.03E-12
45,2,55,2,50,1,0.01,0.001,1.2,9.68E-28,4.28E-14
45,2,55,2,50,1,0.01,0.001,1.3,2.09E-26,-1.82E-13
45,2,55,2,50,1,0.01,0.001,1.4,2.93E-24,-2.32E-12
45,2,55,2,50,1,0.01,0.001,1.5,0.2983,0.38984
45,2,55,2,50,1,0.01,0.001,1.6,0.32712,0.40518
45,2,55,2,50,1,0.01,0.001,1.7,0.34214,0.41236
45,2,55,2,50,1,0.01,0.001,1.8,0.35145,0.41659
45,2,55,2,50,1,0.01,0.001,1.9,0.35766,0.41936
45,2,55,2,50,1,0.01,0.001,2,0.362,0.42127
45,2,55,2,50,1,0.01,0.001,2.1,0.3651,0.42264
45,2,55,2,50,1,0.01,0.001,2.2,0.36738,0.42365
45,2,55,2,50,1,0.01,0.001,2.3,0.36908,0.42442
45,2,55,2,50,1,0.01,0.001,2.4,0.37036,0.425
45,2,55,2,50,1,0.01,0.001,2.5,0.37134,0.42546
45,2,55,2,50,1,0.01,0.001,2.6,0.37209,0.42581
45,2,55,2,50,1,0.01,0.001,2.7,0.37267,0.42608
45,2,55,2,50,1,0.01,0.001,2.8,0.37312,0.4263
45,2,55,2,50,1,0.01,0.001,2.9,0.37347,0.42647
45,2,55,2,50,1,0.01,0.001,3,0.37375,0.42661
45,2,55,2,50,1,0.01,0.001,3.1,0.37397,0.42672
45,2,55,2,50,1,0.01,0.001,3.2,0.37414,0.42681
45,2,55,2,50,1,0.01,0.001,3.3,0.37427,0.42688
45,2,55,2,50,1,0.01,0.001,3.4,0.37438,0.42693
45,2,55,2,50,1,0.01,0.001,3.5,0.37447,0.42698
45,2,55,2,50,1,0.01,0.001,3.6,0.37453,0.42701
45,2,55,2,50,1,0.01,0.001,3.7,0.37459,0.42704
45,2,55,2,50,1,0.01,0.001,3.8,0.37463,0.42706
45,2,55,2,50,1,0.01,0.001,3.9,0.37466,0.42708
45,2,55,2,50,1,0.01,0.001,4,0.37469,0.4271
45,2,55,2,50,1,0.01,0.001,4.1,0.37471,0.42711
45,2,55,2,50,1,0.01,0.001,4.2,0.37473,0.42712
45,2,55,2,50,1,0.01,0.001,4.3,0.37474,0.42713
45,2,55,2,50,1,0.01,0.001,4.4,0.37475,0.42713
45,2,55,2,50,1,0.01,0.001,4.5,0.37476,0.42714
45,2,55,2,50,1,0.01,0.001,4.6,0.37477,0.42714
45,2,55,2,50,1,0.01,0.001,4.7,0.37478,0.42714
45,2,55,2,50,1,0.01,0.001,4.8,0.37478,0.42715
45,2,55,2,50,1,0.01,0.001,4.9,0.37478,0.42715
45,2,55,2,50,1,0.01,0.001,5,0.37479,0.42715
45,2,55,2,50,1,0.01,0.0015,1,1.43E-17,0.42917
45,2,55,2,50,1,0.01,0.0015,1.1,1.55E-25,-7.34E-13
45,2,55,2,50,1,0.01,0.0015,1.2,2.38E-27,8.67E-14
45,2,55,2,50,1,0.01,0.0015,1.3,1.84E-27,7.64E-14
45,2,55,2,50,1,0.01,0.0015,1.4,1.97E-28,2.64E-14
45,2,55,2,50,1,0.01,0.0015,1.5,1.50E-32,1.47E-16
45,2,55,2,50,1,0.01,0.0015,1.6,1.78E-27,-8.28E-14
45,2,55,2,50,1,0.01,0.0015,1.7,1.34E-10,1.70E-05
45,2,55,2,50,1,0.01,0.0015,1.8,0.27292,0.3852
45,2,55,2,50,1,0.01,0.0015,1.9,0.28958,0.39531
45,2,55,2,50,1,0.01,0.0015,2,0.29979,0.40112
45,2,55,2,50,1,0.01,0.0015,2.1,0.30675,0.40496
45,2,55,2,50,1,0.01,0.0015,2.2,0.31176,0.40767
45,2,55,2,50,1,0.01,0.0015,2.3,0.31548,0.40967
45,2,55,2,50,1,0.01,0.0015,2.4,0.3183,0.41118
45,2,55,2,50,1,0.01,0.0015,2.5,0.32047,0.41235
45,2,55,2,50,1,0.01,0.0015,2.6,0.32217,0.41327
45,2,55,2,50,1,0.01,0.0015,2.7,0.32351,0.414
45,2,55,2,50,1,0.01,0.0015,2.8,0.32457,0.41459
45,2,55,2,50,1,0.01,0.0015,2.9,0.32542,0.41506
45,2,55,2,50,1,0.01,0.0015,3,0.3261,0.41544
45,2,55,2,50,1,0.01,0.0015,3.1,0.32665,0.41575
45,2,55,2,50,1,0.01,0.0015,3.2,0.3271,0.41601
45,2,55,2,50,1,0.01,0.0015,3.3,0.32747,0.41622
45,2,55,2,50,1,0.01,0.0015,3.4,0.32776,0.41639
45,2,55,2,50,1,0.01,0.0015,3.5,0.32801,0.41654
45,2,55,2,50,1,0.01,0.0015,3.6,0.32821,0.41665
45,2,55,2,50,1,0.01,0.0015,3.7,0.32837,0.41675
45,2,55,2,50,1,0.01,0.0015,3.8,0.32851,0.41683
45,2,55,2,50,1,0.01,0.0015,3.9,0.32862,0.4169
45,2,55,2,50,1,0.01,0.0015,4,0.32871,0.41696
45,2,55,2,50,1,0.01,0.0015,4.1,0.32879,0.417
45,2,55,2,50,1,0.01,0.0015,4.2,0.32885,0.41704
45,2,55,2,50,1,0.01,0.0015,4.3,0.3289,0.41707
45,2,55,2,50,1,0.01,0.0015,4.4,0.32895,0.4171
45,2,55,2,50,1,0.01,0.0015,4.5,0.32898,0.41712
45,2,55,2,50,1,0.01,0.0015,4.6,0.32901,0.41714
45,2,55,2,50,1,0.01,0.0015,4.7,0.32904,0.41715
45,2,55,2,50,1,0.01,0.0015,4.8,0.32906,0.41717
45,2,55,2,50,1,0.01,0.0015,4.9,0.32907,0.41718
45,2,55,2,50,1,0.01,0.0015,5,0.32909,0.41719
45,2,55,2,50,1,0.01,0.002,1,4.78E-28,0.43016
45,2,55,2,50,1,0.01,0.002,1.1,1.85E-26,3.32E-13
45,2,55,2,50,1,0.01,0.002,1.2,7.22E-30,5.82E-15
45,2,55,2,50,1,0.01,0.002,1.3,2.92E-30,-3.94E-15
45,2,55,2,50,1,0.01,0.002,1.4,1.78E-31,9.55E-16
45,2,55,2,50,1,0.01,0.002,1.5,1.95E-30,-3.33E-15
45,2,55,2,50,1,0.01,0.002,1.6,7.89E-30,-6.56E-15
45,2,55,2,50,1,0.01,0.002,1.7,6.75E-29,-1.83E-14
45,2,55,2,50,1,0.01,0.002,1.8,8.03E-29,2.06E-14
45,2,55,2,50,1,0.01,0.002,1.9,1.90E-28,3.20E-14
45,2,55,2,50,1,0.01,0.002,2,0.1625,0.3092
45,2,55,2,50,1,0.01,0.002,2.1,0.24415,0.37728
45,2,55,2,50,1,0.01,0.002,2.2,0.25645,0.38587
45,2,55,2,50,1,0.01,0.002,2.3,0.26436,0.39114
45,2,55,2,50,1,0.01,0.002,2.4,0.26999,0.3948
45,2,55,2,50,1,0.01,0.002,2.5,0.27419,0.39749
45,2,55,2,50,1,0.01,0.002,2.6,0.27742,0.39954
45,2,55,2,50,1,0.01,0.002,2.7,0.27995,0.40114
45,2,55,2,50,1,0.01,0.002,2.8,0.28196,0.40241
45,2,55,2,50,1,0.01,0.002,2.9,0.28358,0.40344
45,2,55,2,50,1,0.01,0.002,3,0.28489,0.40427
45,2,55,2,50,1,0.01,0.002,3.1,0.28596,0.40496
45,2,55,2,50,1,0.01,0.002,3.2,0.28684,0.40552
45,2,55,2,50,1,0.01,0.002,3.3,0.28757,0.406
45,2,55,2,50,1,0.01,0.002,3.4,0.28817,0.40639
45,2,55,2,50,1,0.01,0.002,3.5,0.28868,0.40672
45,2,55,2,50,1,0.01,0.002,3.6,0.2891,0.40699
45,2,55,2,50,1,0.01,0.002,3.7,0.28945,0.40723
45,2,55,2,50,1,0.01,0.002,3.8,0.28974,0.40742
45,2,55,2,50,1,0.01,0.002,3.9,0.28999,0.40759
45,2,55,2,50,1,0.01,0.002,4,0.2902,0.40773
45,2,55,2,50,1,0.01,0.002,4.1,0.29038,0.40785
45,2,55,2,50,1,0.01,0.002,4.2,0.29053,0.40795
45,2,55,2,50,1,0.01,0.002,4.3,0.29066,0.40804
45,2,55,2,50,1,0.01,0.002,4.4,0.29076,0.40811
45,2,55,2,50,1,0.01,0.002,4.5,0.29085,0.40817
45,2,55,2,50,1,0.01,0.002,4.6,0.29093,0.40823
45,2,55,2,50,1,0.01,0.002,4.7,0.291,0.40827
45,2,55,2,50,1,0.01,0.002,4.8,0.29105,0.40831
45,2,55,2,50,1,0.01,0.002,4.9,0.2911,0.40834
45,2,55,2,50,1,0.01,0.002,5,0.29114,0.40837
45,2,55,2,50,1,0.01,0.0025,1,6.85E-26,0.43258
45,2,55,2,50,1,0.01,0.0025,1.1,6.23E-26,-6.93E-13
45,2,55,2,50,1,0.01,0.0025,1.2,3.65E-30,4.79E-15
45,2,55,2,50,1,0.01,0.0025,1.3,2.37E-29,-1.37E-14
45,2,55,2,50,1,0.01,0.0025,1.4,7.74E-29,-2.48E-14
45,2,55,2,50,1,0.01,0.0025,1.5,6.65E-29,-2.30E-14
45,2,55,2,50,1,0.01,0.0025,1.6,1.44E-29,-1.08E-14
45,2,55,2,50,1,0.01,0.0025,1.7,1.70E-29,-1.17E-14
45,2,55,2,50,1,0.01,0.0025,1.8,4.18E-30,-5.86E-15
45,2,55,2,50,1,0.01,0.0025,1.9,4.32E-32,-6.49E-16
45,2,55,2,50,1,0.01,0.0025,2,2.27E-29,-1.35E-14
